Date,Book,Author,Year,Genre
January 2,Space,James Michener,1983,fiction
January 9,Space,James Michener,1983,fiction
January 16,Space,James Michener,1983,fiction
January 23,Space,James Michener,1983,fiction
January 30,Space,James Michener,1983,fiction
February 6,Space,James Michener,1983,fiction
February 13,Space,James Michener,1983,fiction
February 20,Mistral's Daughter,Judith Krantz,1983,fiction
February 27,Space,James Michener,1983,fiction
March 6,Space,James Michener,1983,fiction
March 13,Space,James Michener,1983,fiction
March 20,The Little Drummer Girl,John le Carré,1983,fiction
March 27,The Little Drummer Girl,John le Carré,1983,fiction
April 3,The Little Drummer Girl,John le Carré,1983,fiction
April 10,The Little Drummer Girl,John le Carré,1983,fiction
April 17,The Little Drummer Girl,John le Carré,1983,fiction
April 24,The Little Drummer Girl,John le Carré,1983,fiction
May 1,The Little Drummer Girl,John le Carré,1983,fiction
May 8,The Little Drummer Girl,John le Carré,1983,fiction
May 15,The Little Drummer Girl,John le Carré,1983,fiction
May 22,The Little Drummer Girl,John le Carré,1983,fiction
May 29,The Little Drummer Girl,John le Carré,1983,fiction
June 5,The Little Drummer Girl,John le Carré,1983,fiction
June 12,Star Wars: Return of the Jedi:The Storybook Based on the Movie,Joan D. Vinge,1983,fiction
June 19,Star Wars: Return of the Jedi:The Storybook Based on the Movie,Joan D. Vinge,1983,fiction
June 26,Star Wars: Return of the Jedi:The Storybook Based on the Movie,Joan D. Vinge,1983,fiction
July 3,Star Wars: Return of the Jedi:The Storybook Based on the Movie,Joan D. Vinge,1983,fiction
July 10,Star Wars: Return of the Jedi:The Storybook Based on the Movie,Joan D. Vinge,1983,fiction
July 17,Star Wars: Return of the Jedi:The Storybook Based on the Movie,Joan D. Vinge,1983,fiction
July 24,Star Wars: Return of the Jedi:The Storybook Based on the Movie,Joan D. Vinge,1983,fiction
July 31,Star Wars: Return of the Jedi:The Storybook Based on the Movie,Joan D. Vinge,1983,fiction
August 7,The Name of the Rose,Umberto Eco,1983,fiction
August 14,The Name of the Rose,Umberto Eco,1983,fiction
August 21,The Name of the Rose,Umberto Eco,1983,fiction
August 28,The Name of the Rose,Umberto Eco,1983,fiction
September 4,The Name of the Rose,Umberto Eco,1983,fiction
September 11,Poland,James Michener,1983,fiction
September 18,Poland,James Michener,1983,fiction
September 25,Poland,James Michener,1983,fiction
October 2,Poland,James Michener,1983,fiction
October 9,Poland,James Michener,1983,fiction
October 16,Poland,James Michener,1983,fiction
October 23,Poland,James Michener,1983,fiction
October 30,Poland,James Michener,1983,fiction
November 6,Poland,James Michener,1983,fiction
November 13,Pet Sematary,Stephen King,1983,fiction
November 20,Pet Sematary,Stephen King,1983,fiction
November 27,Pet Sematary,Stephen King,1983,fiction
December 4,Pet Sematary,Stephen King,1983,fiction
December 11,Pet Sematary,Stephen King,1983,fiction
December 18,Pet Sematary,Stephen King,1983,fiction
December 25,Poland,James Michener,1983,fiction
