Date,Book,Author,Year,Genre
January 5,The Salzburg Connection,Helen MacInnes,1969,fiction
January 12,The Salzburg Connection,Helen MacInnes,1969,fiction
January 19,The Salzburg Connection,Helen MacInnes,1969,fiction
January 26,The Salzburg Connection,Helen MacInnes,1969,fiction
February 2,The Salzburg Connection,Helen MacInnes,1969,fiction
February 9,The Salzburg Connection,Helen MacInnes,1969,fiction
February 16,The Salzburg Connection,Helen MacInnes,1969,fiction
February 23,The Salzburg Connection,Helen MacInnes,1969,fiction
March 2,The Salzburg Connection,Helen MacInnes,1969,fiction
March 9,The Salzburg Connection,Helen MacInnes,1969,fiction
March 16,Portnoy's Complaint,Philip Roth,1969,fiction
March 23,Portnoy's Complaint,Philip Roth,1969,fiction
March 30,Portnoy's Complaint,Philip Roth,1969,fiction
April 6,Portnoy's Complaint,Philip Roth,1969,fiction
April 13,Portnoy's Complaint,Philip Roth,1969,fiction
April 20,Portnoy's Complaint,Philip Roth,1969,fiction
April 27,Portnoy's Complaint,Philip Roth,1969,fiction
May 4,Portnoy's Complaint,Philip Roth,1969,fiction
May 11,Portnoy's Complaint,Philip Roth,1969,fiction
May 18,Portnoy's Complaint,Philip Roth,1969,fiction
May 25,Portnoy's Complaint,Philip Roth,1969,fiction
June 1,Portnoy's Complaint,Philip Roth,1969,fiction
June 8,Portnoy's Complaint,Philip Roth,1969,fiction
June 15,Portnoy's Complaint,Philip Roth,1969,fiction
June 22,The Love Machine,Jacqueline Susann,1969,fiction
June 29,The Love Machine,Jacqueline Susann,1969,fiction
July 6,The Love Machine,Jacqueline Susann,1969,fiction
July 13,The Love Machine,Jacqueline Susann,1969,fiction
July 20,The Love Machine,Jacqueline Susann,1969,fiction
July 27,The Love Machine,Jacqueline Susann,1969,fiction
August 3,The Love Machine,Jacqueline Susann,1969,fiction
August 10,The Love Machine,Jacqueline Susann,1969,fiction
August 17,The Love Machine,Jacqueline Susann,1969,fiction
August 24,The Love Machine,Jacqueline Susann,1969,fiction
August 31,The Love Machine,Jacqueline Susann,1969,fiction
September 7,The Love Machine,Jacqueline Susann,1969,fiction
September 14,The Love Machine,Jacqueline Susann,1969,fiction
September 21,The Godfather,Mario Puzo,1969,fiction
September 28,The Godfather,Mario Puzo,1969,fiction
October 5,The Godfather,Mario Puzo,1969,fiction
October 12,The Godfather,Mario Puzo,1969,fiction
October 19,The Godfather,Mario Puzo,1969,fiction
October 26,The Godfather,Mario Puzo,1969,fiction
November 2,The Godfather,Mario Puzo,1969,fiction
November 9,The Godfather,Mario Puzo,1969,fiction
November 16,The Godfather,Mario Puzo,1969,fiction
November 23,The Godfather,Mario Puzo,1969,fiction
November 30,The Godfather,Mario Puzo,1969,fiction
December 7,The Godfather,Mario Puzo,1969,fiction
December 14,The Godfather,Mario Puzo,1969,fiction
December 21,The Godfather,Mario Puzo,1969,fiction
December 28,The Godfather,Mario Puzo,1969,fiction
