Date,Book,Author,Year,Genre
January 2,Hawaii,James Michener,1961,fiction
January 9,Hawaii,James Michener,1961,fiction
January 16,Hawaii,James Michener,1961,fiction
January 23,Hawaii,James Michener,1961,fiction
January 30,Hawaii,James Michener,1961,fiction
February 6,Hawaii,James Michener,1961,fiction
February 13,Hawaii,James Michener,1961,fiction
February 20,Hawaii,James Michener,1961,fiction
February 27,Hawaii,James Michener,1961,fiction
March 5,Hawaii,James Michener,1961,fiction
March 12,Hawaii,James Michener,1961,fiction
March 19,Hawaii,James Michener,1961,fiction
March 26,The Last of the Just,André Schwarz-Bart,1961,fiction
April 2,The Last of the Just,André Schwarz-Bart,1961,fiction
April 9,The Last of the Just,André Schwarz-Bart,1961,fiction
April 16,The Last of the Just,André Schwarz-Bart,1961,fiction
April 23,The Agony and the Ecstasy,Irving Stone,1961,fiction
April 30,The Agony and the Ecstasy,Irving Stone,1961,fiction
May 7,The Agony and the Ecstasy,Irving Stone,1961,fiction
May 14,The Agony and the Ecstasy,Irving Stone,1961,fiction
May 21,The Agony and the Ecstasy,Irving Stone,1961,fiction
May 28,The Agony and the Ecstasy,Irving Stone,1961,fiction
June 4,The Agony and the Ecstasy,Irving Stone,1961,fiction
June 11,The Agony and the Ecstasy,Irving Stone,1961,fiction
June 18,The Agony and the Ecstasy,Irving Stone,1961,fiction
June 25,The Agony and the Ecstasy,Irving Stone,1961,fiction
July 2,The Agony and the Ecstasy,Irving Stone,1961,fiction
July 9,The Agony and the Ecstasy,Irving Stone,1961,fiction
July 16,The Agony and the Ecstasy,Irving Stone,1961,fiction
July 23,The Agony and the Ecstasy,Irving Stone,1961,fiction
July 30,The Agony and the Ecstasy,Irving Stone,1961,fiction
August 6,The Agony and the Ecstasy,Irving Stone,1961,fiction
August 13,The Agony and the Ecstasy,Irving Stone,1961,fiction
August 20,The Agony and the Ecstasy,Irving Stone,1961,fiction
August 27,The Agony and the Ecstasy,Irving Stone,1961,fiction
September 3,The Agony and the Ecstasy,Irving Stone,1961,fiction
September 10,The Agony and the Ecstasy,Irving Stone,1961,fiction
September 17,The Agony and the Ecstasy,Irving Stone,1961,fiction
September 24,The Agony and the Ecstasy,Irving Stone,1961,fiction
October 1,The Agony and the Ecstasy,Irving Stone,1961,fiction
October 8,The Agony and the Ecstasy,Irving Stone,1961,fiction
October 15,The Agony and the Ecstasy,Irving Stone,1961,fiction
October 22,The Agony and the Ecstasy,Irving Stone,1961,fiction
October 29,Franny and Zooey,J.D. Salinger,1961,fiction
November 5,Franny and Zooey,J.D. Salinger,1961,fiction
November 12,Franny and Zooey,J.D. Salinger,1961,fiction
November 19,Franny and Zooey,J.D. Salinger,1961,fiction
November 26,Franny and Zooey,J.D. Salinger,1961,fiction
December 3,Franny and Zooey,J.D. Salinger,1961,fiction
December 10,Franny and Zooey,J.D. Salinger,1961,fiction
December 17,Franny and Zooey,J.D. Salinger,1961,fiction
December 24,Franny and Zooey,J.D. Salinger,1961,fiction
December 31,Franny and Zooey,J.D. Salinger,1961,fiction
