Date,Book,Author,Year,Genre
January 7,The Dark Half,Stephen King,1990,fiction
January 14,The Dark Half,Stephen King,1990,fiction
January 21,Daddy,Danielle Steel,1990,fiction
January 28,Daddy,Danielle Steel,1990,fiction
February 4,The Bad Place,Dean Koontz,1990,fiction
February 11,The Bad Place,Dean Koontz,1990,fiction
February 18,Devices and Desires,P. D. James,1990,fiction
February 25,Devices and Desires,P. D. James,1990,fiction
March 4,"Oh, the Places You'll Go!",Dr. Seuss,1990,fiction
March 11,Devices and Desires,P. D. James,1990,fiction
March 18,The Bourne Ultimatum,Robert Ludlum,1990,fiction
March 25,The Bourne Ultimatum,Robert Ludlum,1990,fiction
April 1,The Bourne Ultimatum,Robert Ludlum,1990,fiction
April 8,The Bourne Ultimatum,Robert Ludlum,1990,fiction
April 15,The Bourne Ultimatum,Robert Ludlum,1990,fiction
April 22,September,Rosamunde Pilcher,1990,fiction
April 29,September,Rosamunde Pilcher,1990,fiction
May 6,September,Rosamunde Pilcher,1990,fiction
May 13,The Stand,Stephen King,1990,fiction
May 20,The Stand,Stephen King,1990,fiction
May 27,September,Rosamunde Pilcher,1990,fiction
June 3,The Stand,Stephen King,1990,fiction
June 10,The Stand,Stephen King,1990,fiction
June 17,The Burden of Proof,Scott Turow,1990,fiction
June 24,The Burden of Proof,Scott Turow,1990,fiction
July 1,The Burden of Proof,Scott Turow,1990,fiction
July 8,The Burden of Proof,Scott Turow,1990,fiction
July 15,The Burden of Proof,Scott Turow,1990,fiction
July 22,The Burden of Proof,Scott Turow,1990,fiction
July 29,The Burden of Proof,Scott Turow,1990,fiction
August 5,The Burden of Proof,Scott Turow,1990,fiction
August 12,The Burden of Proof,Scott Turow,1990,fiction
August 19,The Burden of Proof,Scott Turow,1990,fiction
August 26,The Burden of Proof,Scott Turow,1990,fiction
September 2,Memories of Midnight,Sidney Sheldon,1990,fiction
September 9,Memories of Midnight,Sidney Sheldon,1990,fiction
September 16,Four Past Midnight,Stephen King,1990,fiction
September 23,Four Past Midnight,Stephen King,1990,fiction
September 30,Four Past Midnight,Stephen King,1990,fiction
October 7,Four Past Midnight,Stephen King,1990,fiction
October 14,Four Past Midnight,Stephen King,1990,fiction
October 21,The Plains of Passage,Jean M. Auel,1990,fiction
October 28,The Plains of Passage,Jean M. Auel,1990,fiction
November 4,The Plains of Passage,Jean M. Auel,1990,fiction
November 11,The Plains of Passage,Jean M. Auel,1990,fiction
November 18,The Plains of Passage,Jean M. Auel,1990,fiction
November 25,The Plains of Passage,Jean M. Auel,1990,fiction
December 2,The Plains of Passage,Jean M. Auel,1990,fiction
December 9,The Plains of Passage,Jean M. Auel,1990,fiction
December 16,The Plains of Passage,Jean M. Auel,1990,fiction
December 23,The Plains of Passage,Jean M. Auel,1990,fiction
December 30,The Plains of Passage,Jean M. Auel,1990,fiction
