Date,Book,Author,Year,Genre
January 2,Wheels,Arthur Hailey,1972,fiction
January 9,Wheels,Arthur Hailey,1972,fiction
January 16,The Winds of War,Herman Wouk,1972,fiction
January 23,Wheels,Arthur Hailey,1972,fiction
January 30,The Winds of War,Herman Wouk,1972,fiction
February 6,The Winds of War,Herman Wouk,1972,fiction
February 13,The Winds of War,Herman Wouk,1972,fiction
February 20,The Winds of War,Herman Wouk,1972,fiction
February 27,The Winds of War,Herman Wouk,1972,fiction
March 5,The Winds of War,Herman Wouk,1972,fiction
March 12,The Winds of War,Herman Wouk,1972,fiction
March 19,The Winds of War,Herman Wouk,1972,fiction
March 26,The Winds of War,Herman Wouk,1972,fiction
April 2,The Winds of War,Herman Wouk,1972,fiction
April 9,The Winds of War,Herman Wouk,1972,fiction
April 16,The Winds of War,Herman Wouk,1972,fiction
April 23,The Winds of War,Herman Wouk,1972,fiction
April 30,The Winds of War,Herman Wouk,1972,fiction
May 7,The Winds of War,Herman Wouk,1972,fiction
May 14,The Word,Irving Wallace,1972,fiction
May 21,The Winds of War,Herman Wouk,1972,fiction
May 28,The Winds of War,Herman Wouk,1972,fiction
June 4,The Word,Irving Wallace,1972,fiction
June 11,The Winds of War,Herman Wouk,1972,fiction
June 18,The Winds of War,Herman Wouk,1972,fiction
June 25,The Winds of War,Herman Wouk,1972,fiction
July 2,Jonathan Livingston Seagull,Richard Bach,1972,fiction
July 9,Jonathan Livingston Seagull,Richard Bach,1972,fiction
July 16,Jonathan Livingston Seagull,Richard Bach,1972,fiction
July 23,Jonathan Livingston Seagull,Richard Bach,1972,fiction
July 30,Jonathan Livingston Seagull,Richard Bach,1972,fiction
August 6,Jonathan Livingston Seagull,Richard Bach,1972,fiction
August 13,Jonathan Livingston Seagull,Richard Bach,1972,fiction
August 20,Jonathan Livingston Seagull,Richard Bach,1972,fiction
August 27,Jonathan Livingston Seagull,Richard Bach,1972,fiction
September 3,Jonathan Livingston Seagull,Richard Bach,1972,fiction
September 10,Jonathan Livingston Seagull,Richard Bach,1972,fiction
September 17,Jonathan Livingston Seagull,Richard Bach,1972,fiction
September 24,Jonathan Livingston Seagull,Richard Bach,1972,fiction
October 1,Jonathan Livingston Seagull,Richard Bach,1972,fiction
October 8,Jonathan Livingston Seagull,Richard Bach,1972,fiction
October 15,Jonathan Livingston Seagull,Richard Bach,1972,fiction
October 22,Jonathan Livingston Seagull,Richard Bach,1972,fiction
October 29,Jonathan Livingston Seagull,Richard Bach,1972,fiction
November 5,Jonathan Livingston Seagull,Richard Bach,1972,fiction
November 12,Jonathan Livingston Seagull,Richard Bach,1972,fiction
November 19,Jonathan Livingston Seagull,Richard Bach,1972,fiction
November 26,Jonathan Livingston Seagull,Richard Bach,1972,fiction
December 3,Jonathan Livingston Seagull,Richard Bach,1972,fiction
December 10,Jonathan Livingston Seagull,Richard Bach,1972,fiction
December 17,Jonathan Livingston Seagull,Richard Bach,1972,fiction
December 24,Jonathan Livingston Seagull,Richard Bach,1972,fiction
December 31,Jonathan Livingston Seagull,Richard Bach,1972,fiction
