Date,Book,Author,Year,Genre
January 5,By Love Possessed,James Gould Cozzens,1958,fiction
January 12,By Love Possessed,James Gould Cozzens,1958,fiction
January 19,By Love Possessed,James Gould Cozzens,1958,fiction
January 26,By Love Possessed,James Gould Cozzens,1958,fiction
February 2,By Love Possessed,James Gould Cozzens,1958,fiction
February 9,By Love Possessed,James Gould Cozzens,1958,fiction
February 16,By Love Possessed,James Gould Cozzens,1958,fiction
February 23,By Love Possessed,James Gould Cozzens,1958,fiction
March 2,By Love Possessed,James Gould Cozzens,1958,fiction
March 9,Anatomy of a Murder,Robert Traver,1958,fiction
March 16,Anatomy of a Murder,Robert Traver,1958,fiction
March 23,Anatomy of a Murder,Robert Traver,1958,fiction
March 30,Anatomy of a Murder,Robert Traver,1958,fiction
April 6,Anatomy of a Murder,Robert Traver,1958,fiction
April 13,Anatomy of a Murder,Robert Traver,1958,fiction
April 20,Anatomy of a Murder,Robert Traver,1958,fiction
April 27,Anatomy of a Murder,Robert Traver,1958,fiction
May 4,Anatomy of a Murder,Robert Traver,1958,fiction
May 11,Anatomy of a Murder,Robert Traver,1958,fiction
May 18,Anatomy of a Murder,Robert Traver,1958,fiction
May 25,Anatomy of a Murder,Robert Traver,1958,fiction
June 1,Anatomy of a Murder,Robert Traver,1958,fiction
June 8,Anatomy of a Murder,Robert Traver,1958,fiction
June 15,Anatomy of a Murder,Robert Traver,1958,fiction
June 22,Anatomy of a Murder,Robert Traver,1958,fiction
June 29,Anatomy of a Murder,Robert Traver,1958,fiction
July 6,Anatomy of a Murder,Robert Traver,1958,fiction
July 13,Anatomy of a Murder,Robert Traver,1958,fiction
July 20,Anatomy of a Murder,Robert Traver,1958,fiction
July 27,Anatomy of a Murder,Robert Traver,1958,fiction
August 3,Anatomy of a Murder,Robert Traver,1958,fiction
August 10,Anatomy of a Murder,Robert Traver,1958,fiction
August 17,Anatomy of a Murder,Robert Traver,1958,fiction
August 24,Anatomy of a Murder,Robert Traver,1958,fiction
August 31,Anatomy of a Murder,Robert Traver,1958,fiction
September 7,Anatomy of a Murder,Robert Traver,1958,fiction
September 14,Anatomy of a Murder,Robert Traver,1958,fiction
September 21,Anatomy of a Murder,Robert Traver,1958,fiction
September 28,Lolita,Vladimir Nabokov,1958,fiction
October 5,Lolita,Vladimir Nabokov,1958,fiction
October 12,Lolita,Vladimir Nabokov,1958,fiction
October 19,Lolita,Vladimir Nabokov,1958,fiction
October 26,Lolita,Vladimir Nabokov,1958,fiction
November 2,Lolita,Vladimir Nabokov,1958,fiction
November 9,Lolita,Vladimir Nabokov,1958,fiction
November 16,Doctor Zhivago,Boris Pasternak,1958,fiction
November 23,Doctor Zhivago,Boris Pasternak,1958,fiction
November 30,Doctor Zhivago,Boris Pasternak,1958,fiction
December 7,Doctor Zhivago,Boris Pasternak,1958,fiction
December 14,Doctor Zhivago,Boris Pasternak,1958,fiction
December 21,Doctor Zhivago,Boris Pasternak,1958,fiction
December 28,Doctor Zhivago,Boris Pasternak,1958,fiction
