Date,Book,Author,Year,Genre
January 7,The Confessions of Nat Turner,William Styron,1968,fiction
January 14,The Confessions of Nat Turner,William Styron,1968,fiction
January 21,The Confessions of Nat Turner,William Styron,1968,fiction
January 28,The Confessions of Nat Turner,William Styron,1968,fiction
February 4,The Confessions of Nat Turner,William Styron,1968,fiction
February 11,The Confessions of Nat Turner,William Styron,1968,fiction
February 18,The Confessions of Nat Turner,William Styron,1968,fiction
February 25,The Confessions of Nat Turner,William Styron,1968,fiction
March 3,The Confessions of Nat Turner,William Styron,1968,fiction
March 10,The Confessions of Nat Turner,William Styron,1968,fiction
March 17,The Confessions of Nat Turner,William Styron,1968,fiction
March 24,The Confessions of Nat Turner,William Styron,1968,fiction
March 31,Vanished,Fletcher Knebel,1968,fiction
April 7,Airport,Arthur Hailey,1968,fiction
April 14,Airport,Arthur Hailey,1968,fiction
April 21,Airport,Arthur Hailey,1968,fiction
April 28,Airport,Arthur Hailey,1968,fiction
May 5,Airport,Arthur Hailey,1968,fiction
May 12,Airport,Arthur Hailey,1968,fiction
May 19,Airport,Arthur Hailey,1968,fiction
May 26,Airport,Arthur Hailey,1968,fiction
June 2,Airport,Arthur Hailey,1968,fiction
June 9,Airport,Arthur Hailey,1968,fiction
June 16,Airport,Arthur Hailey,1968,fiction
June 23,Airport,Arthur Hailey,1968,fiction
June 30,Couples,John Updike,1968,fiction
July 7,Airport,Arthur Hailey,1968,fiction
July 14,Airport,Arthur Hailey,1968,fiction
July 21,Airport,Arthur Hailey,1968,fiction
July 28,Airport,Arthur Hailey,1968,fiction
August 4,Airport,Arthur Hailey,1968,fiction
August 11,Airport,Arthur Hailey,1968,fiction
August 18,Airport,Arthur Hailey,1968,fiction
August 25,Airport,Arthur Hailey,1968,fiction
September 1,Airport,Arthur Hailey,1968,fiction
September 8,Airport,Arthur Hailey,1968,fiction
September 15,Airport,Arthur Hailey,1968,fiction
September 22,Airport,Arthur Hailey,1968,fiction
September 29,Airport,Arthur Hailey,1968,fiction
October 6,Airport,Arthur Hailey,1968,fiction
October 13,Airport,Arthur Hailey,1968,fiction
October 20,Airport,Arthur Hailey,1968,fiction
October 27,Airport,Arthur Hailey,1968,fiction
November 3,Airport,Arthur Hailey,1968,fiction
November 10,The Salzburg Connection,Helen MacInnes,1968,fiction
November 17,The Salzburg Connection,Helen MacInnes,1968,fiction
November 24,The Salzburg Connection,Helen MacInnes,1968,fiction
December 1,The Salzburg Connection,Helen MacInnes,1968,fiction
December 8,The Salzburg Connection,Helen MacInnes,1968,fiction
December 15,The Salzburg Connection,Helen MacInnes,1968,fiction
December 22,The Salzburg Connection,Helen MacInnes,1968,fiction
December 29,The Salzburg Connection,Helen MacInnes,1968,fiction
