Date,Book,Author,Year,Genre
January 3,The Lost Symbol,Dan Brown,2010,fiction
January 10,The Lost Symbol,Dan Brown,2010,fiction
January 17,The Lost Symbol,Dan Brown,2010,fiction
January 24,The Help,Kathryn Stockett,2010,fiction
January 31,The Help,Kathryn Stockett,2010,fiction
February 7,The Help,Kathryn Stockett,2010,fiction
February 14,The Help,Kathryn Stockett,2010,fiction
February 21,Worst Case,James Patterson,2010,fiction
February 28,Worst Case,James Patterson,2010,fiction
March 7,The Help,Kathryn Stockett,2010,fiction
March 14,Fantasy in Death,J. D. Robb,2010,fiction
March 21,House Rules,Jodi Picoult,2010,fiction
March 28,House Rules,Jodi Picoult,2010,fiction
April 4,The Help,Kathryn Stockett,2010,fiction
April 11,Caught,Harlan Coben,2010,fiction
April 18,Silver Borne,Patricia Briggs,2010,fiction
April 25,Changes,Jim Butcher,2010,fiction
May 2,The Shadow of Your Smile,Mary Higgins Clark,2010,fiction
May 9,Deliver us from Evil,David Baldacci,2010,fiction
May 16,The 9th Judgment,James Patterson and Maxine Paetro,2010,fiction
May 23,Dead in the Family,Charlaine Harris,2010,fiction
May 30,Dead in the Family,Charlaine Harris,2010,fiction
June 6,61 Hours,Lee Child,2010,fiction
June 13,The Girl Who Kicked the Hornets' Nest,Stieg Larsson,2010,fiction
June 20,The Girl Who Kicked the Hornets' Nest,Stieg Larsson,2010,fiction
June 27,The Girl Who Kicked the Hornets' Nest,Stieg Larsson,2010,fiction
July 4,The Overton Window,Glenn Beck,2010,fiction
July 11,Sizzling Sixteen,Janet Evanovich,2010,fiction
July 18,Private,James Patterson,2010,fiction
July 25,The Search,Nora Roberts,2010,fiction
August 1,The Girl Who Kicked the Hornets' Nest,Stieg Larsson,2010,fiction
August 8,The Rembrandt Affair,Daniel Silva,2010,fiction
August 15,The Girl Who Kicked the Hornets' Nest,Stieg Larsson,2010,fiction
August 22,The Girl Who Kicked the Hornets' Nest,Stieg Larsson,2010,fiction
August 29,The Girl Who Kicked the Hornets' Nest,Stieg Larsson,2010,fiction
September 5,The Postcard Killers,James Patterson and Liza Marklund,2010,fiction
September 12,The Girl Who Kicked the Hornets' Nest,Stieg Larsson,2010,fiction
September 19,Freedom,Jonathan Franzen,2010,fiction
September 26,Freedom,Jonathan Franzen,2010,fiction
October 3,Safe Haven,Nicholas Sparks,2010,fiction
October 10,Freedom,Jonathan Franzen,2010,fiction
October 17,Fall of Giants,Ken Follett,2010,fiction
October 24,The Reversal,Michael Connelly,2010,fiction
October 31,American Assassin,Vince Flynn,2010,fiction
November 7,Worth Dying For,Lee Child,2010,fiction
November 14,The Confession,John Grisham,2010,fiction
November 21,Towers of Midnight,Robert Jordan and Brandon Sanderson,2010,fiction
November 28,Hell's Corner,David Baldacci,2010,fiction
December 5,Cross Fire,James Patterson,2010,fiction
December 12,Cross Fire,James Patterson,2010,fiction
December 19,Port Mortuary,Patricia Cornwell,2010,fiction
December 26,Dead or Alive,Tom Clancy and Grant Blackwood,2010,fiction
