Date,Book,Author,Year,Genre
January 2,Trinity,Leon Uris,1977,fiction
January 9,Trinity,Leon Uris,1977,fiction
January 16,Trinity,Leon Uris,1977,fiction
January 23,Trinity,Leon Uris,1977,fiction
January 30,Trinity,Leon Uris,1977,fiction
February 6,Trinity,Leon Uris,1977,fiction
February 13,Trinity,Leon Uris,1977,fiction
February 20,Trinity,Leon Uris,1977,fiction
February 27,Trinity,Leon Uris,1977,fiction
March 6,Trinity,Leon Uris,1977,fiction
March 13,Trinity,Leon Uris,1977,fiction
March 20,Trinity,Leon Uris,1977,fiction
March 27,Trinity,Leon Uris,1977,fiction
April 3,Trinity,Leon Uris,1977,fiction
April 10,Oliver's Story,Erich Segal,1977,fiction
April 17,Oliver's Story,Erich Segal,1977,fiction
April 24,Oliver's Story,Erich Segal,1977,fiction
May 1,Oliver's Story,Erich Segal,1977,fiction
May 8,Oliver's Story,Erich Segal,1977,fiction
May 15,Oliver's Story,Erich Segal,1977,fiction
May 22,Falconer,John Cheever,1977,fiction
May 29,Oliver's Story,Erich Segal,1977,fiction
June 5,Falconer,John Cheever,1977,fiction
June 12,Falconer,John Cheever,1977,fiction
June 19,The Thorn Birds,Colleen McCullough,1977,fiction
June 26,The Thorn Birds,Colleen McCullough,1977,fiction
July 3,The Thorn Birds,Colleen McCullough,1977,fiction
July 10,The Thorn Birds,Colleen McCullough,1977,fiction
July 17,The Thorn Birds,Colleen McCullough,1977,fiction
July 24,The Thorn Birds,Colleen McCullough,1977,fiction
July 31,The Thorn Birds,Colleen McCullough,1977,fiction
August 7,The Thorn Birds,Colleen McCullough,1977,fiction
August 14,The Thorn Birds,Colleen McCullough,1977,fiction
August 21,The Thorn Birds,Colleen McCullough,1977,fiction
August 28,The Thorn Birds,Colleen McCullough,1977,fiction
September 4,The Thorn Birds,Colleen McCullough,1977,fiction
September 11,The Thorn Birds,Colleen McCullough,1977,fiction
September 18,The Thorn Birds,Colleen McCullough,1977,fiction
September 25,The Thorn Birds,Colleen McCullough,1977,fiction
October 2,The Silmarillion,J. R. R. Tolkien,1977,fiction
October 9,The Silmarillion,J. R. R. Tolkien,1977,fiction
October 16,The Silmarillion,J. R. R. Tolkien,1977,fiction
October 23,The Silmarillion,J. R. R. Tolkien,1977,fiction
October 30,The Silmarillion,J. R. R. Tolkien,1977,fiction
November 6,The Silmarillion,J. R. R. Tolkien,1977,fiction
November 13,The Silmarillion,J. R. R. Tolkien,1977,fiction
November 20,The Silmarillion,J. R. R. Tolkien,1977,fiction
November 27,The Silmarillion,J. R. R. Tolkien,1977,fiction
December 4,The Silmarillion,J. R. R. Tolkien,1977,fiction
December 11,The Silmarillion,J. R. R. Tolkien,1977,fiction
December 18,The Silmarillion,J. R. R. Tolkien,1977,fiction
December 25,The Silmarillion,J. R. R. Tolkien,1977,fiction
