,Author,Book,Genre,Year
0,Warwick Deeping,The Ten Commandments,fiction,1931
5,John Galsworthy,Maid in Waiting,fiction,1931
7,John Galsworthy,Maid in Waiting,fiction,1931
8,John Galsworthy,Maid in Waiting,fiction,1931
9,John Galsworthy,Maid in Waiting,fiction,1931
10,John Galsworthy,Maid in Waiting,fiction,1931
11,John Galsworthy,Maid in Waiting,fiction,1931
12,John Galsworthy,Maid in Waiting,fiction,1932
13,William McFee,The Harbourmaster,fiction,1932
14,William McFee,The Harbourmaster,fiction,1932
15,Francis Brett Young,Mr. and Mrs. Pennington,fiction,1932
16,Francis Brett Young,Mr. and Mrs. Pennington,fiction,1932
17,Robert Herrick,The End of Desire,fiction,1932
18,Booth Tarkington,Mary's Neck,fiction,1932
19,Booth Tarkington,Mary's Neck,fiction,1932
20,Booth Tarkington,Mary's Neck,fiction,1932
21,Booth Tarkington,Mary's Neck,fiction,1932
22,Booth Tarkington,Mary's Neck,fiction,1932
23,Booth Tarkington,Mary's Neck,fiction,1932
24,Booth Tarkington,Mary's Neck,fiction,1932
25,Louis Golding,Magnolia Street,fiction,1932
26,Louis Golding,Magnolia Street,fiction,1932
27,Louis Golding,Magnolia Street,fiction,1932
28,Louis Golding,Magnolia Street,fiction,1932
29,Julia Peterkin,Bright Skin,fiction,1932
30,Louis Bromfield,A Modern Hero,fiction,1932
31,Pearl S. Buck,The Good Earth,fiction,1932
32,Pearl S. Buck,The Good Earth,fiction,1932
33,Pearl S. Buck,The Good Earth,fiction,1932
34,Faith Baldwin,District Nurse,fiction,1932
35,Charles Langbridge Morgan,The Fountain,fiction,1932
36,Charles Langbridge Morgan,The Fountain,fiction,1932
37,Charles Langbridge Morgan,The Fountain,fiction,1932
38,Charles Langbridge Morgan,The Fountain,fiction,1932
39,Charles Langbridge Morgan,The Fountain,fiction,1932
40,Charles Langbridge Morgan,The Fountain,fiction,1932
41,Charles Langbridge Morgan,The Fountain,fiction,1932
42,Charles Langbridge Morgan,The Fountain,fiction,1932
43,Charles Langbridge Morgan,The Fountain,fiction,1932
44,J. B. Priestley,Faraway,fiction,1932
45,Mazo De La Roche,Lark Ascending,fiction,1932
46,Charles Langbridge Morgan,The Fountain,fiction,1932
47,Manuel Komroff,A New York Tempest,fiction,1932
48,Ellen Glasgow,The Sheltered Life,fiction,1932
49,Ellen Glasgow,The Sheltered Life,fiction,1932
50,Ellen Glasgow,The Sheltered Life,fiction,1932
51,Pearl S. Buck,Sons,fiction,1932
52,Pearl S. Buck,Sons,fiction,1932
53,Pearl S. Buck,Sons,fiction,1932
54,Pearl S. Buck,Sons,fiction,1932
55,Pearl S. Buck,Sons,fiction,1932
56,Pearl S. Buck,Sons,fiction,1932
57,Rosamond Lehmann,Invitation to the Waltz,fiction,1932
58,John Galsworthy,Flowering Wilderness,fiction,1932
59,John Galsworthy,Flowering Wilderness,fiction,1932
60,John Galsworthy,Flowering Wilderness,fiction,1932
61,John Galsworthy,Flowering Wilderness,fiction,1932
62,John Galsworthy,Flowering Wilderness,fiction,1932
63,John Galsworthy,Flowering Wilderness,fiction,1932
64,John Galsworthy,Flowering Wilderness,fiction,1933
65,John Galsworthy,Flowering Wilderness,fiction,1933
66,James Gould Cozzens,The Last Adam,fiction,1933
67,James Gould Cozzens,The Last Adam,fiction,1933
68,Sinclair Lewis,Ann Vickers,fiction,1933
69,Sinclair Lewis,Ann Vickers,fiction,1933
70,Sinclair Lewis,Ann Vickers,fiction,1933
71,Sinclair Lewis,Ann Vickers,fiction,1933
72,Sinclair Lewis,Ann Vickers,fiction,1933
73,Sinclair Lewis,Ann Vickers,fiction,1933
74,Sinclair Lewis,Ann Vickers,fiction,1933
75,Sinclair Lewis,Ann Vickers,fiction,1933
76,Sinclair Lewis,Ann Vickers,fiction,1933
77,Sinclair Lewis,Ann Vickers,fiction,1933
78,Sinclair Lewis,Ann Vickers,fiction,1933
79,Guy Endore,The Werewolf of Paris,fiction,1933
80,Thorne Smith,Rain in the Doorway,fiction,1933
81,Guy Endore,The Werewolf of Paris,fiction,1933
82,Gladys Hasty Carroll,As the Earth Turns,fiction,1933
83,Gladys Hasty Carroll,As the Earth Turns,fiction,1933
84,T. S. Stribling,The Store,fiction,1933
85,Gladys Hasty Carroll,As the Earth Turns,fiction,1933
86,Gladys Hasty Carroll,As the Earth Turns,fiction,1933
87,Hans Fallada,"Little Man, What Now?",fiction,1933
88,Hans Fallada,"Little Man, What Now?",fiction,1933
89,Hans Fallada,"Little Man, What Now?",fiction,1933
90,Hervey Allen,Anthony Adverse,fiction,1933
91,Hervey Allen,Anthony Adverse,fiction,1933
92,Hervey Allen,Anthony Adverse,fiction,1933
93,Hervey Allen,Anthony Adverse,fiction,1933
94,Hervey Allen,Anthony Adverse,fiction,1933
95,Hervey Allen,Anthony Adverse,fiction,1933
96,Hervey Allen,Anthony Adverse,fiction,1933
97,Hervey Allen,Anthony Adverse,fiction,1933
98,Hervey Allen,Anthony Adverse,fiction,1933
99,Hervey Allen,Anthony Adverse,fiction,1933
100,Hervey Allen,Anthony Adverse,fiction,1933
101,Hervey Allen,Anthony Adverse,fiction,1933
102,Hervey Allen,Anthony Adverse,fiction,1933
103,Hervey Allen,Anthony Adverse,fiction,1933
104,Hervey Allen,Anthony Adverse,fiction,1933
105,Hervey Allen,Anthony Adverse,fiction,1933
106,Hervey Allen,Anthony Adverse,fiction,1933
107,Hervey Allen,Anthony Adverse,fiction,1933
108,Hervey Allen,Anthony Adverse,fiction,1933
109,Hervey Allen,Anthony Adverse,fiction,1933
110,Hervey Allen,Anthony Adverse,fiction,1933
111,Hervey Allen,Anthony Adverse,fiction,1933
112,Hervey Allen,Anthony Adverse,fiction,1933
113,Hervey Allen,Anthony Adverse,fiction,1933
114,Hervey Allen,Anthony Adverse,fiction,1933
116,Hervey Allen,Anthony Adverse,fiction,1934
117,Hervey Allen,Anthony Adverse,fiction,1934
118,Dashiell Hammett,The Thin Man,fiction,1934
119,Dashiell Hammett,The Thin Man,fiction,1934
120,Dashiell Hammett,The Thin Man,fiction,1934
121,Sinclair Lewis,Work of Art,fiction,1934
122,Sinclair Lewis,Work of Art,fiction,1934
123,Sinclair Lewis,Work of Art,fiction,1934
124,Sinclair Lewis,Work of Art,fiction,1934
125,Sinclair Lewis,Work of Art,fiction,1934
126,Sinclair Lewis,Work of Art,fiction,1934
127,Sinclair Lewis,Work of Art,fiction,1934
128,Hervey Allen,Anthony Adverse,fiction,1934
129,Lion Feuchtwanger,The Oppermanns,fiction,1934
130,Lion Feuchtwanger,The Oppermanns,fiction,1934
131,Hervey Allen,Anthony Adverse,fiction,1934
132,Hervey Allen,Anthony Adverse,fiction,1934
133,Isak Dinesen,Seven Gothic Tales,fiction,1934
134,F. Scott Fitzgerald,Tender is the Night,fiction,1934
135,Hervey Allen,Anthony Adverse,fiction,1934
136,Caroline Miller,Lamb in His Bosom,fiction,1934
137,Louis Golding,Five Silver Daughters,fiction,1934
138,Caroline Miller,Lamb in His Bosom,fiction,1934
139,Caroline Miller,Lamb in His Bosom,fiction,1934
140,Caroline Miller,Lamb in His Bosom,fiction,1934
141,Caroline Miller,Lamb in His Bosom,fiction,1934
142,Caroline Miller,Lamb in His Bosom,fiction,1934
143,Caroline Miller,Lamb in His Bosom,fiction,1934
144,Caroline Miller,Lamb in His Bosom,fiction,1934
145,Robert Graves,"I, Claudius",fiction,1934
146,Hervey Allen,Anthony Adverse,fiction,1934
147,Stark Young,So Red the Rose,fiction,1934
148,Stark Young,So Red the Rose,fiction,1934
149,Stark Young,So Red the Rose,fiction,1934
150,Stark Young,So Red the Rose,fiction,1934
151,Stark Young,So Red the Rose,fiction,1934
152,Stark Young,So Red the Rose,fiction,1934
153,Stark Young,So Red the Rose,fiction,1934
154,Stark Young,So Red the Rose,fiction,1934
155,Stark Young,So Red the Rose,fiction,1934
156,Stark Young,So Red the Rose,fiction,1934
157,Stark Young,So Red the Rose,fiction,1934
158,Stark Young,So Red the Rose,fiction,1934
159,Stark Young,So Red the Rose,fiction,1934
160,Stark Young,So Red the Rose,fiction,1934
161,Stark Young,So Red the Rose,fiction,1934
162,Stark Young,So Red the Rose,fiction,1934
163,Stark Young,So Red the Rose,fiction,1934
164,Hervey Allen,Lost Horizon,fiction,1934
165,Franz Werfel,The Forty Days of Musa Dagh,fiction,1934
166,Franz Werfel,The Forty Days of Musa Dagh,fiction,1934
167,Franz Werfel,The Forty Days of Musa Dagh,fiction,1934
168,Franz Werfel,The Forty Days of Musa Dagh,fiction,1934
169,Franz Werfel,The Forty Days of Musa Dagh,fiction,1935
170,Franz Werfel,The Forty Days of Musa Dagh,fiction,1935
171,Thornton Wilder,Heaven's My Destination,fiction,1935
172,Thornton Wilder,Heaven's My Destination,fiction,1935
173,Thornton Wilder,Heaven's My Destination,fiction,1935
174,Thornton Wilder,Heaven's My Destination,fiction,1935
175,Thornton Wilder,Heaven's My Destination,fiction,1935
176,Thornton Wilder,Heaven's My Destination,fiction,1935
177,Edna Ferber,Come and Get It,fiction,1935
178,Edna Ferber,Come and Get It,fiction,1935
179,Thomas Wolfe,Of Time and the River,fiction,1935
180,Thomas Wolfe,Of Time and the River,fiction,1935
181,Edna Ferber,Come and Get It,fiction,1935
182,Thomas Wolfe,Of Time and the River,fiction,1935
183,Thomas Wolfe,Of Time and the River,fiction,1935
184,Thomas Wolfe,Of Time and the River,fiction,1935
185,Lloyd C. Douglas,Green Light,fiction,1935
186,Thomas Wolfe,Of Time and the River,fiction,1935
187,Thomas Wolfe,Of Time and the River,fiction,1935
188,Josephine Johnson,Now in November,fiction,1935
189,Josephine Johnson,Now in November,fiction,1935
190,Josephine Johnson,Now in November,fiction,1935
191,Mazo De La Roche,Young Renny,fiction,1935
192,Humphrey Cobb,Paths of Glory,fiction,1935
193,Humphrey Cobb,Paths of Glory,fiction,1935
194,Humphrey Cobb,Paths of Glory,fiction,1935
195,Humphrey Cobb,Paths of Glory,fiction,1935
196,Humphrey Cobb,Paths of Glory,fiction,1935
197,Humphrey Cobb,Paths of Glory,fiction,1935
198,Lloyd C. Douglas,Green Light,fiction,1935
199,Lloyd C. Douglas,Green Light,fiction,1935
200,Willa Cather,Lucy Gayheart,fiction,1935
201,Willa Cather,Lucy Gayheart,fiction,1935
202,Willa Cather,Lucy Gayheart,fiction,1935
203,Willa Cather,Lucy Gayheart,fiction,1935
204,Ellen Glasgow,Vein of Iron,fiction,1935
205,Ellen Glasgow,Vein of Iron,fiction,1935
206,Robert Briffault,Europa,fiction,1935
207,Robert Briffault,Europa,fiction,1935
208,Robert Briffault,Europa,fiction,1935
209,Robert Briffault,Europa,fiction,1935
210,Robert Briffault,Europa,fiction,1935
211,Robert Briffault,Europa,fiction,1935
212,Sinclair Lewis,It Can't Happen Here,fiction,1935
213,Robert Briffault,Europa,fiction,1935
214,Robert Briffault,Europa,fiction,1935
215,Robert Briffault,Europa,fiction,1935
216,Sinclair Lewis,It Can't Happen Here,fiction,1935
217,Sinclair Lewis,It Can't Happen Here,fiction,1935
218,Sinclair Lewis,It Can't Happen Here,fiction,1935
219,Sinclair Lewis,It Can't Happen Here,fiction,1935
220,Sinclair Lewis,It Can't Happen Here,fiction,1935
221,Sinclair Lewis,It Can't Happen Here,fiction,1936
222,Sinclair Lewis,It Can't Happen Here,fiction,1936
223,Josephine Lawrence,If I Have Four Apples,fiction,1936
224,Josephine Lawrence,If I Have Four Apples,fiction,1936
225,Josephine Lawrence,If I Have Four Apples,fiction,1936
226,George Santayana,The Last Puritan,fiction,1936
227,George Santayana,The Last Puritan,fiction,1936
228,George Santayana,The Last Puritan,fiction,1936
229,George Santayana,The Last Puritan,fiction,1936
230,George Santayana,The Last Puritan,fiction,1936
231,George Santayana,The Last Puritan,fiction,1936
232,George Santayana,The Last Puritan,fiction,1936
233,George Santayana,The Last Puritan,fiction,1936
234,George Santayana,The Last Puritan,fiction,1936
235,George Santayana,The Last Puritan,fiction,1936
236,George Santayana,The Last Puritan,fiction,1936
237,Charles Langbridge Morgan,Sparkenbroke,fiction,1936
238,Charles Langbridge Morgan,Sparkenbroke,fiction,1936
239,Charles Langbridge Morgan,Sparkenbroke,fiction,1936
240,Charles Langbridge Morgan,Sparkenbroke,fiction,1936
241,Charles Langbridge Morgan,Sparkenbroke,fiction,1936
242,Rosamond Lehmann,The Weather in the Streets,fiction,1936
243,Mary Roberts Rinehart,The Doctor,fiction,1936
244,Mary Roberts Rinehart,The Doctor,fiction,1936
245,Mary Roberts Rinehart,The Doctor,fiction,1936
246,Mary Roberts Rinehart,The Doctor,fiction,1936
247,Vincent Sheean,Sanfelice,fiction,1936
248,Margaret Mitchell,Gone with the Wind,fiction,1936
249,Margaret Mitchell,Gone with the Wind,fiction,1936
250,Margaret Mitchell,Gone with the Wind,fiction,1936
251,Margaret Mitchell,Gone with the Wind,fiction,1936
252,Margaret Mitchell,Gone with the Wind,fiction,1936
253,Margaret Mitchell,Gone with the Wind,fiction,1936
254,Margaret Mitchell,Gone with the Wind,fiction,1936
255,Margaret Mitchell,Gone with the Wind,fiction,1936
256,Margaret Mitchell,Gone with the Wind,fiction,1936
257,Margaret Mitchell,Gone with the Wind,fiction,1936
258,Margaret Mitchell,Gone with the Wind,fiction,1936
259,Margaret Mitchell,Gone with the Wind,fiction,1936
260,Margaret Mitchell,Gone with the Wind,fiction,1936
261,Margaret Mitchell,Gone with the Wind,fiction,1936
262,Margaret Mitchell,Gone with the Wind,fiction,1936
263,Margaret Mitchell,Gone with the Wind,fiction,1936
264,Margaret Mitchell,Gone with the Wind,fiction,1936
265,Margaret Mitchell,Gone with the Wind,fiction,1936
266,Margaret Mitchell,Gone with the Wind,fiction,1936
267,Margaret Mitchell,Gone with the Wind,fiction,1936
268,Margaret Mitchell,Gone with the Wind,fiction,1936
269,Margaret Mitchell,Gone with the Wind,fiction,1936
270,Margaret Mitchell,Gone with the Wind,fiction,1936
271,Margaret Mitchell,Gone with the Wind,fiction,1936
272,Margaret Mitchell,Gone with the Wind,fiction,1936
273,Margaret Mitchell,Gone with the Wind,fiction,1937
274,Margaret Mitchell,Gone with the Wind,fiction,1937
275,Margaret Mitchell,Gone with the Wind,fiction,1937
276,Margaret Mitchell,Gone with the Wind,fiction,1937
277,Margaret Mitchell,Gone with the Wind,fiction,1937
278,Margaret Mitchell,Gone with the Wind,fiction,1937
279,Margaret Mitchell,Gone with the Wind,fiction,1937
280,Walter D. Edmonds,Drums Along the Mohawk,fiction,1937
281,Walter D. Edmonds,Drums Along the Mohawk,fiction,1937
282,Margaret Mitchell,Gone with the Wind,fiction,1937
283,Walter D. Edmonds,Drums Along the Mohawk,fiction,1937
284,Somerset Maugham,Theatre,fiction,1937
285,Somerset Maugham,Theatre,fiction,1937
286,Walter D. Edmonds,Drums Along the Mohawk,fiction,1937
287,Somerset Maugham,Theatre,fiction,1937
288,Somerset Maugham,Theatre,fiction,1937
289,Somerset Maugham,Theatre,fiction,1937
290,Virginia Woolf,The Years,fiction,1937
291,Virginia Woolf,The Years,fiction,1937
292,Millen Brand,The Outward Room,fiction,1937
293,Millen Brand,The Outward Room,fiction,1937
294,Virginia Woolf,The Years,fiction,1937
295,Millen Brand,The Outward Room,fiction,1937
296,Millen Brand,The Outward Room,fiction,1937
297,Millen Brand,The Outward Room,fiction,1937
298,Millen Brand,The Outward Room,fiction,1937
299,Millen Brand,The Outward Room,fiction,1937
300,Virginia Woolf,The Years,fiction,1937
301,Kenneth Roberts,Northwest Passage,fiction,1937
302,Kenneth Roberts,Northwest Passage,fiction,1937
303,Kenneth Roberts,Northwest Passage,fiction,1937
304,Kenneth Roberts,Northwest Passage,fiction,1937
305,Kenneth Roberts,Northwest Passage,fiction,1937
306,Kenneth Roberts,Northwest Passage,fiction,1937
307,Kenneth Roberts,Northwest Passage,fiction,1937
308,Kenneth Roberts,Northwest Passage,fiction,1937
309,Kenneth Roberts,Northwest Passage,fiction,1937
310,Kenneth Roberts,Northwest Passage,fiction,1937
311,Kenneth Roberts,Northwest Passage,fiction,1937
312,A. J. Cronin,The Citadel,fiction,1937
313,Kenneth Roberts,Northwest Passage,fiction,1937
314,Kenneth Roberts,Northwest Passage,fiction,1937
315,Kenneth Roberts,Northwest Passage,fiction,1937
316,A. J. Cronin,The Citadel,fiction,1937
317,A. J. Cronin,The Citadel,fiction,1937
318,A. J. Cronin,The Citadel,fiction,1937
319,Kenneth Roberts,Northwest Passage,fiction,1937
320,A. J. Cronin,The Citadel,fiction,1937
321,A. J. Cronin,The Citadel,fiction,1937
322,A. J. Cronin,The Citadel,fiction,1937
323,A. J. Cronin,The Citadel,fiction,1937
324,A. J. Cronin,The Citadel,fiction,1937
325,A. J. Cronin,The Citadel,fiction,1938
326,A. J. Cronin,The Citadel,fiction,1938
327,A. J. Cronin,The Citadel,fiction,1938
328,A. J. Cronin,The Citadel,fiction,1938
329,A. J. Cronin,The Citadel,fiction,1938
330,Sinclair Lewis,The Prodigal Parents,fiction,1938
331,A. J. Cronin,The Citadel,fiction,1938
332,A. J. Cronin,The Citadel,fiction,1938
333,A. J. Cronin,The Citadel,fiction,1938
334,A. J. Cronin,The Citadel,fiction,1938
335,A. J. Cronin,The Citadel,fiction,1938
336,Hervey Allen,Action at Aquila,fiction,1938
337,A. J. Cronin,The Citadel,fiction,1938
338,Hervey Allen,Action at Aquila,fiction,1938
339,A. J. Cronin,The Citadel,fiction,1938
340,A. J. Cronin,The Citadel,fiction,1938
341,A. J. Cronin,The Citadel,fiction,1938
342,A. J. Cronin,The Citadel,fiction,1938
343,A. J. Cronin,The Citadel,fiction,1938
344,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
345,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
346,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
347,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
348,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
349,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
350,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
351,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
352,Howard Spring,"My Son, My Son!",fiction,1938
353,Howard Spring,"My Son, My Son!",fiction,1938
354,Howard Spring,"My Son, My Son!",fiction,1938
355,Howard Spring,"My Son, My Son!",fiction,1938
356,Howard Spring,"My Son, My Son!",fiction,1938
357,Howard Spring,"My Son, My Son!",fiction,1938
358,Howard Spring,"My Son, My Son!",fiction,1938
359,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
360,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
361,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
362,Marjorie Kinnan Rawlings,The Yearling,fiction,1938
363,Howard Spring,"My Son, My Son!",fiction,1938
364,Howard Spring,"My Son, My Son!",fiction,1938
365,Howard Spring,"My Son, My Son!",fiction,1938
366,Howard Spring,"My Son, My Son!",fiction,1938
367,Daphne du Maurier,Rebecca,fiction,1938
368,Daphne du Maurier,Rebecca,fiction,1938
369,Daphne du Maurier,Rebecca,fiction,1938
370,Daphne du Maurier,Rebecca,fiction,1938
371,Daphne du Maurier,Rebecca,fiction,1938
372,Rachel Field,All This and Heaven Too,fiction,1938
373,Daphne du Maurier,Rebecca,fiction,1938
374,Daphne du Maurier,Rebecca,fiction,1938
375,Daphne du Maurier,Rebecca,fiction,1938
376,Rachel Field,All This and Heaven Too,fiction,1938
377,Rachel Field,All This and Heaven Too,fiction,1939
378,Daphne Du Maurier,Rebecca,fiction,1939
379,Rachel Field,All This and Heaven Too,fiction,1939
380,Rachel Field,All This and Heaven Too,fiction,1939
381,Rachel Field,All This and Heaven Too,fiction,1939
382,Rachel Field,All This and Heaven Too,fiction,1939
383,Rachel Field,All This and Heaven Too,fiction,1939
384,Rachel Field,All This and Heaven Too,fiction,1939
385,Rachel Field,All This and Heaven Too,fiction,1939
386,Rachel Field,All This and Heaven Too,fiction,1939
387,Rachel Field,All This and Heaven Too,fiction,1939
388,Rachel Field,All This and Heaven Too,fiction,1939
389,Rachel Field,All This and Heaven Too,fiction,1939
390,John P. Marquand,Wickford Point,fiction,1939
391,Rachel Field,All This and Heaven Too,fiction,1939
392,Rachel Field,All This and Heaven Too,fiction,1939
393,John P. Marquand,Wickford Point,fiction,1939
394,John Steinbeck,The Grapes of Wrath,fiction,1939
395,John Steinbeck,The Grapes of Wrath,fiction,1939
396,John Steinbeck,The Grapes of Wrath,fiction,1939
397,John Steinbeck,The Grapes of Wrath,fiction,1939
398,John Steinbeck,The Grapes of Wrath,fiction,1939
399,John Steinbeck,The Grapes of Wrath,fiction,1939
400,John Steinbeck,The Grapes of Wrath,fiction,1939
401,John Steinbeck,The Grapes of Wrath,fiction,1939
402,John Steinbeck,The Grapes of Wrath,fiction,1939
403,John Steinbeck,The Grapes of Wrath,fiction,1939
404,John Steinbeck,The Grapes of Wrath,fiction,1939
405,John Steinbeck,The Grapes of Wrath,fiction,1939
406,John Steinbeck,The Grapes of Wrath,fiction,1939
407,John Steinbeck,The Grapes of Wrath,fiction,1939
408,John Steinbeck,The Grapes of Wrath,fiction,1939
409,John Steinbeck,The Grapes of Wrath,fiction,1939
410,John Steinbeck,The Grapes of Wrath,fiction,1939
411,John Steinbeck,The Grapes of Wrath,fiction,1939
412,John Steinbeck,The Grapes of Wrath,fiction,1939
413,John Steinbeck,The Grapes of Wrath,fiction,1939
414,John Steinbeck,The Grapes of Wrath,fiction,1939
415,John Steinbeck,The Grapes of Wrath,fiction,1939
416,John Steinbeck,The Grapes of Wrath,fiction,1939
417,Ethel Vance,Escape,fiction,1939
418,John Steinbeck,The Grapes of Wrath,fiction,1939
419,Ethel Vance,Escape,fiction,1939
420,Ethel Vance,Escape,fiction,1939
421,Ethel Vance,Escape,fiction,1939
422,Ethel Vance,Escape,fiction,1939
423,Christopher Morley,Kitty Foyle,fiction,1939
424,Christopher Morley,Kitty Foyle,fiction,1939
425,Christopher Morley,Kitty Foyle,fiction,1939
426,Christopher Morley,Kitty Foyle,fiction,1939
427,Sholem Asch,The Nazarene,fiction,1939
428,Lin Yutang,Moment in Peking,fiction,1939
429,Sholem Asch,The Nazarene,fiction,1940
430,Sholem Asch,The Nazarene,fiction,1940
431,Sholem Asch,The Nazarene,fiction,1940
432,Sholem Asch,The Nazarene,fiction,1940
433,Sholem Asch,The Nazarene,fiction,1940
434,Christopher Morley,Kitty Foyle,fiction,1940
435,Sholem Asch,The Nazarene,fiction,1940
436,Christopher Morley,Kitty Foyle,fiction,1940
437,Christopher Morley,Kitty Foyle,fiction,1940
438,Richard Llewellyn,How Green Was My Valley,fiction,1940
439,Richard Llewellyn,How Green Was My Valley,fiction,1940
440,Richard Wright,Native Son,fiction,1940
441,Richard Llewellyn,How Green Was My Valley,fiction,1940
442,Richard Llewellyn,How Green Was My Valley,fiction,1940
443,Richard Llewellyn,How Green Was My Valley,fiction,1940
444,Richard Llewellyn,How Green Was My Valley,fiction,1940
445,Richard Llewellyn,How Green Was My Valley,fiction,1940
446,Richard Llewellyn,How Green Was My Valley,fiction,1940
447,Richard Llewellyn,How Green Was My Valley,fiction,1940
448,Richard Llewellyn,How Green Was My Valley,fiction,1940
449,Richard Llewellyn,How Green Was My Valley,fiction,1940
450,Richard Llewellyn,How Green Was My Valley,fiction,1940
451,Richard Llewellyn,How Green Was My Valley,fiction,1940
452,F. Van Wyck Mason,Stars on the Sea,fiction,1940
453,F. Van Wyck Mason,Stars on the Sea,fiction,1940
454,F. Van Wyck Mason,Stars on the Sea,fiction,1940
455,F. Van Wyck Mason,Stars on the Sea,fiction,1940
456,F. Van Wyck Mason,Stars on the Sea,fiction,1940
457,F. Van Wyck Mason,Stars on the Sea,fiction,1940
458,F. Van Wyck Mason,Stars on the Sea,fiction,1940
459,F. Van Wyck Mason,Stars on the Sea,fiction,1940
460,F. Van Wyck Mason,Stars on the Sea,fiction,1940
461,F. Van Wyck Mason,Stars on the Sea,fiction,1940
462,Jan Struther,Mrs. Miniver,fiction,1940
463,Jan Struther,Mrs. Miniver,fiction,1940
464,Jan Struther,Mrs. Miniver,fiction,1940
465,Thomas Mann,The Beloved Returns,fiction,1940
466,Thomas Mann,The Beloved Returns,fiction,1940
467,Jan Struther,Mrs. Miniver,fiction,1940
468,Thomas Wolfe,You Can't Go Home Again,fiction,1940
469,Thomas Wolfe,You Can't Go Home Again,fiction,1940
470,Jan Struther,Mrs. Miniver,fiction,1940
471,Jan Struther,Mrs. Miniver,fiction,1940
472,Ernest Hemingway,For Whom the Bell Tolls,fiction,1940
473,Ernest Hemingway,For Whom the Bell Tolls,fiction,1940
474,Ernest Hemingway,For Whom the Bell Tolls,fiction,1940
475,Ernest Hemingway,For Whom the Bell Tolls,fiction,1940
476,Ernest Hemingway,For Whom the Bell Tolls,fiction,1940
477,Kenneth Roberts,Oliver Wiswell,fiction,1940
478,Kenneth Roberts,Oliver Wiswell,fiction,1940
479,Kenneth Roberts,Oliver Wiswell,fiction,1940
480,Kenneth Roberts,Oliver Wiswell,fiction,1940
481,Kenneth Roberts,Oliver Wiswell,fiction,1940
482,Kenneth Roberts,Oliver Wiswell,fiction,1941
483,Kenneth Roberts,Oliver Wiswell,fiction,1941
484,Kenneth Roberts,Oliver Wiswell,fiction,1941
485,Kenneth Roberts,Oliver Wiswell,fiction,1941
486,Kenneth Roberts,Oliver Wiswell,fiction,1941
487,Kenneth Roberts,Oliver Wiswell,fiction,1941
488,James Hilton,Random Harvest,fiction,1941
489,James Hilton,Random Harvest,fiction,1941
490,James Hilton,Random Harvest,fiction,1941
491,James Hilton,Random Harvest,fiction,1941
492,James Hilton,Random Harvest,fiction,1941
493,James Hilton,Random Harvest,fiction,1941
494,James Hilton,Random Harvest,fiction,1941
495,James Hilton,Random Harvest,fiction,1941
496,James Hilton,Random Harvest,fiction,1941
497,James Hilton,Random Harvest,fiction,1941
498,Eric Knight,This Above All,fiction,1941
499,Eric Knight,This Above All,fiction,1941
500,Eric Knight,This Above All,fiction,1941
501,Eric Knight,This Above All,fiction,1941
502,Eric Knight,This Above All,fiction,1941
503,Eric Knight,This Above All,fiction,1941
504,Eric Knight,This Above All,fiction,1941
505,Eric Knight,This Above All,fiction,1941
506,Eric Knight,This Above All,fiction,1941
507,Eric Knight,This Above All,fiction,1941
508,Eric Knight,This Above All,fiction,1941
509,Eric Knight,This Above All,fiction,1941
510,Eric Knight,This Above All,fiction,1941
511,Eric Knight,This Above All,fiction,1941
512,Eric Knight,This Above All,fiction,1941
513,A.J. Cronin,The Keys of the Kingdom,fiction,1941
514,A.J. Cronin,The Keys of the Kingdom,fiction,1941
515,A.J. Cronin,The Keys of the Kingdom,fiction,1941
516,A.J. Cronin,The Keys of the Kingdom,fiction,1941
517,A.J. Cronin,The Keys of the Kingdom,fiction,1941
518,A.J. Cronin,The Keys of the Kingdom,fiction,1941
519,A.J. Cronin,The Keys of the Kingdom,fiction,1941
520,A.J. Cronin,The Keys of the Kingdom,fiction,1941
521,A.J. Cronin,The Keys of the Kingdom,fiction,1941
522,A.J. Cronin,The Keys of the Kingdom,fiction,1941
523,A.J. Cronin,The Keys of the Kingdom,fiction,1941
524,A.J. Cronin,The Keys of the Kingdom,fiction,1941
525,A.J. Cronin,The Keys of the Kingdom,fiction,1941
526,A.J. Cronin,The Keys of the Kingdom,fiction,1941
527,A.J. Cronin,The Keys of the Kingdom,fiction,1941
528,A.J. Cronin,The Keys of the Kingdom,fiction,1941
529,Edna Ferber,Saratoga Trunk,fiction,1941
530,Edna Ferber,Saratoga Trunk,fiction,1941
531,Edna Ferber,Saratoga Trunk,fiction,1941
532,Edna Ferber,Saratoga Trunk,fiction,1941
533,Mary Ellen Chase,Windswept,fiction,1941
534,Mary Ellen Chase,Windswept,fiction,1941
